Ee [W/sqm] (280-315nm),0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
Ee [W/sqm] (315-400nm),0.00E+00,0.00E+00,2.67E-06,8.72E-05,6.68E-05,8.21E-04,0.00E+00,0.00E+00,1.33E-08,2.40E-06,2.66E-04,5.10E-05
587,1.27E-06,1.98E-06,6.51E-06,2.88E-05,6.83E-05,1.98E-04,1.71E-06,1.42E-05,1.19E-04,6.36E-04,5.96E-03,1.66E-02
588,1.32E-06,1.95E-06,6.55E-06,3.05E-05,7.21E-05,1.94E-04,1.62E-06,1.39E-05,1.20E-04,6.43E-04,5.99E-03,1.68E-02
589,9.94E-07,1.77E-06,6.92E-06,3.00E-05,7.17E-05,1.96E-04,1.58E-06,1.37E-05,1.21E-04,6.53E-04,6.04E-03,1.69E-02
590,4.80E-07,1.52E-06,7.45E-06,2.84E-05,6.91E-05,2.02E-04,1.56E-06,1.38E-05,1.22E-04,6.65E-04,6.11E-03,1.71E-02
591,8.49E-07,1.81E-06,7.46E-06,2.91E-05,6.96E-05,1.96E-04,1.14E-06,1.39E-05,1.23E-04,6.67E-04,6.17E-03,1.72E-02
592,1.07E-06,1.85E-06,7.52E-06,2.92E-05,7.05E-05,1.93E-04,9.83E-07,1.40E-05,1.24E-04,6.70E-04,6.22E-03,1.73E-02
593,1.02E-06,1.46E-06,7.66E-06,2.85E-05,7.22E-05,1.95E-04,1.30E-06,1.41E-05,1.25E-04,6.75E-04,6.25E-03,1.73E-02
594,1.15E-06,1.69E-06,7.64E-06,2.85E-05,7.33E-05,1.91E-04,1.32E-06,1.42E-05,1.25E-04,6.76E-04,6.27E-03,1.74E-02
595,1.33E-06,2.13E-06,7.54E-06,2.86E-05,7.44E-05,1.86E-04,1.24E-06,1.43E-05,1.25E-04,6.76E-04,6.29E-03,1.75E-02
596,9.63E-07,1.92E-06,7.14E-06,2.77E-05,7.66E-05,1.91E-04,1.51E-06,1.42E-05,1.26E-04,6.79E-04,6.30E-03,1.75E-02
597,8.50E-07,1.73E-06,7.01E-06,2.69E-05,7.70E-05,1.95E-04,1.67E-06,1.43E-05,1.27E-04,6.81E-04,6.31E-03,1.76E-02
598,1.10E-06,1.55E-06,7.26E-06,2.65E-05,7.49E-05,1.95E-04,1.68E-06,1.46E-05,1.27E-04,6.81E-04,6.32E-03,1.75E-02
599,1.10E-06,1.29E-06,7.17E-06,2.72E-05,7.46E-05,1.92E-04,1.46E-06,1.46E-05,1.27E-04,6.82E-04,6.31E-03,1.75E-02
600,9.79E-07,1.07E-06,6.98E-06,2.79E-05,7.48E-05,1.88E-04,1.26E-06,1.43E-05,1.27E-04,6.81E-04,6.29E-03,1.74E-02
601,5.47E-07,1.35E-06,6.83E-06,2.69E-05,7.48E-05,1.87E-04,1.63E-06,1.41E-05,1.26E-04,6.79E-04,6.28E-03,1.74E-02
602,4.79E-07,1.63E-06,6.66E-06,2.68E-05,7.42E-05,1.89E-04,1.73E-06,1.42E-05,1.25E-04,6.74E-04,6.26E-03,1.73E-02
603,8.15E-07,1.88E-06,6.50E-06,2.80E-05,7.30E-05,1.93E-04,1.55E-06,1.45E-05,1.25E-04,6.68E-04,6.21E-03,1.73E-02
604,9.01E-07,1.59E-06,6.98E-06,2.74E-05,7.15E-05,1.92E-04,1.22E-06,1.43E-05,1.24E-04,6.63E-04,6.17E-03,1.71E-02
605,9.36E-07,1.35E-06,7.28E-06,2.70E-05,7.00E-05,1.90E-04,9.36E-07,1.40E-05,1.23E-04,6.59E-04,6.14E-03,1.70E-02
606,9.69E-07,1.84E-06,6.18E-06,2.89E-05,6.86E-05,1.93E-04,9.69E-07,1.40E-05,1.21E-04,6.56E-04,6.07E-03,1.69E-02
607,9.40E-07,1.77E-06,5.72E-06,2.85E-05,6.71E-05,1.89E-04,1.33E-06,1.38E-05,1.20E-04,6.53E-04,6.03E-03,1.68E-02
608,8.59E-07,1.24E-06,5.81E-06,2.62E-05,6.53E-05,1.80E-04,1.97E-06,1.35E-05,1.20E-04,6.47E-04,5.99E-03,1.67E-02
609,8.56E-07,1.60E-06,6.45E-06,2.61E-05,6.52E-05,1.79E-04,1.68E-06,1.34E-05,1.19E-04,6.41E-04,5.94E-03,1.65E-02
610,8.46E-07,1.95E-06,6.71E-06,2.61E-05,6.43E-05,1.78E-04,1.42E-06,1.34E-05,1.18E-04,6.34E-04,5.89E-03,1.64E-02
611,7.90E-07,1.93E-06,5.65E-06,2.56E-05,6.08E-05,1.73E-04,1.57E-06,1.33E-05,1.16E-04,6.27E-04,5.84E-03,1.62E-02
612,8.24E-07,1.53E-06,4.93E-06,2.47E-05,5.96E-05,1.70E-04,1.66E-06,1.30E-05,1.15E-04,6.19E-04,5.78E-03,1.60E-02
613,9.17E-07,8.92E-07,4.42E-06,2.34E-05,5.99E-05,1.67E-04,1.69E-06,1.26E-05,1.14E-04,6.12E-04,5.70E-03,1.59E-02
614,6.93E-07,1.10E-06,4.42E-06,2.45E-05,5.92E-05,1.68E-04,1.47E-06,1.30E-05,1.13E-04,6.07E-04,5.64E-03,1.57E-02
615,7.28E-07,1.42E-06,4.70E-06,2.49E-05,5.94E-05,1.67E-04,1.27E-06,1.31E-05,1.12E-04,6.01E-04,5.58E-03,1.55E-02
616,1.33E-06,1.90E-06,5.56E-06,2.36E-05,6.11E-05,1.61E-04,1.12E-06,1.27E-05,1.10E-04,5.92E-04,5.50E-03,1.53E-02
617,1.14E-06,1.64E-06,6.03E-06,2.24E-05,6.30E-05,1.62E-04,1.20E-06,1.23E-05,1.09E-04,5.88E-04,5.43E-03,1.51E-02
618,6.00E-07,1.05E-06,6.31E-06,2.13E-05,6.50E-05,1.65E-04,1.38E-06,1.19E-05,1.08E-04,5.85E-04,5.35E-03,1.50E-02
619,8.17E-07,1.36E-06,6.24E-06,2.20E-05,6.54E-05,1.56E-04,1.27E-06,1.20E-05,1.06E-04,5.71E-04,5.29E-03,1.47E-02
620,9.27E-07,1.39E-06,5.72E-06,2.24E-05,6.38E-05,1.49E-04,1.18E-06,1.21E-05,1.04E-04,5.61E-04,5.23E-03,1.45E-02
621,8.70E-07,1.00E-06,4.52E-06,2.22E-05,5.93E-05,1.48E-04,1.12E-06,1.20E-05,1.04E-04,5.58E-04,5.14E-03,1.43E-02
622,9.28E-07,1.07E-06,5.08E-06,2.20E-05,5.52E-05,1.47E-04,1.09E-06,1.19E-05,1.02E-04,5.48E-04,5.08E-03,1.41E-02
623,1.01E-06,1.25E-06,5.94E-06,2.17E-05,5.20E-05,1.46E-04,1.04E-06,1.17E-05,1.01E-04,5.35E-04,5.02E-03,1.39E-02
624,9.51E-07,1.14E-06,4.66E-06,2.02E-05,5.46E-05,1.39E-04,8.28E-07,1.16E-05,9.81E-05,5.29E-04,4.93E-03,1.36E-02
625,8.64E-07,1.03E-06,4.51E-06,2.01E-05,5.50E-05,1.39E-04,7.04E-07,1.13E-05,9.63E-05,5.20E-04,4.84E-03,1.34E-02
626,7.44E-07,9.46E-07,5.61E-06,2.18E-05,5.30E-05,1.45E-04,6.77E-07,1.11E-05,9.52E-05,5.08E-04,4.74E-03,1.32E-02
627,5.95E-07,1.15E-06,5.19E-06,2.05E-05,5.06E-05,1.40E-04,7.55E-07,1.04E-05,9.25E-05,4.97E-04,4.65E-03,1.29E-02
628,4.65E-07,1.28E-06,4.56E-06,1.92E-05,4.84E-05,1.34E-04,8.93E-07,9.85E-06,8.98E-05,4.87E-04,4.56E-03,1.27E-02
629,4.34E-07,9.06E-07,4.35E-06,2.08E-05,4.76E-05,1.31E-04,1.19E-06,9.99E-06,8.88E-05,4.81E-04,4.50E-03,1.25E-02
630,6.36E-07,7.38E-07,4.41E-06,2.08E-05,4.75E-05,1.31E-04,1.28E-06,9.98E-06,8.77E-05,4.74E-04,4.41E-03,1.23E-02
631,1.03E-06,7.40E-07,4.68E-06,1.95E-05,4.80E-05,1.31E-04,1.22E-06,9.84E-06,8.66E-05,4.66E-04,4.31E-03,1.21E-02
632,8.22E-07,1.01E-06,4.60E-06,1.88E-05,4.53E-05,1.27E-04,1.10E-06,9.85E-06,8.48E-05,4.56E-04,4.24E-03,1.18E-02
633,6.55E-07,1.18E-06,4.60E-06,1.80E-05,4.27E-05,1.23E-04,9.90E-07,9.86E-06,8.29E-05,4.46E-04,4.17E-03,1.16E-02
634,7.21E-07,1.06E-06,4.93E-06,1.66E-05,4.16E-05,1.19E-04,9.27E-07,9.85E-06,8.08E-05,4.35E-04,4.07E-03,1.14E-02
635,6.21E-07,8.46E-07,4.65E-06,1.64E-05,4.04E-05,1.16E-04,1.03E-06,9.63E-06,7.93E-05,4.26E-04,3.99E-03,1.12E-02
636,4.30E-07,5.90E-07,4.01E-06,1.70E-05,3.92E-05,1.15E-04,1.23E-06,9.30E-06,7.81E-05,4.18E-04,3.92E-03,1.09E-02
637,7.90E-07,9.83E-07,2.96E-06,1.64E-05,4.16E-05,1.14E-04,1.10E-06,8.72E-06,7.60E-05,4.10E-04,3.83E-03,1.07E-02
638,8.98E-07,1.23E-06,2.67E-06,1.60E-05,4.21E-05,1.11E-04,8.98E-07,8.36E-06,7.43E-05,4.03E-04,3.75E-03,1.05E-02
639,5.71E-07,1.23E-06,3.65E-06,1.60E-05,3.94E-05,1.06E-04,5.71E-07,8.37E-06,7.33E-05,3.95E-04,3.65E-03,1.02E-02
640,5.32E-07,9.72E-07,3.68E-06,1.57E-05,3.75E-05,1.05E-04,7.48E-07,8.41E-06,7.15E-05,3.84E-04,3.58E-03,1.00E-02
641,5.83E-07,6.78E-07,3.38E-06,1.54E-05,3.63E-05,1.04E-04,1.09E-06,8.42E-06,6.95E-05,3.72E-04,3.52E-03,9.77E-03
642,4.85E-07,1.01E-06,3.22E-06,1.57E-05,4.01E-05,1.06E-04,1.26E-06,8.03E-06,6.78E-05,3.62E-04,3.42E-03,9.49E-03
643,3.41E-07,1.26E-06,3.19E-06,1.61E-05,4.08E-05,1.04E-04,1.26E-06,7.55E-06,6.64E-05,3.54E-04,3.33E-03,9.25E-03
644,1.43E-07,1.43E-06,3.32E-06,1.64E-05,3.79E-05,9.82E-05,1.06E-06,6.95E-06,6.52E-05,3.47E-04,3.23E-03,9.04E-03
645,8.09E-08,1.11E-06,2.56E-06,1.58E-05,3.50E-05,9.55E-05,9.18E-07,6.92E-06,6.32E-05,3.40E-04,3.15E-03,8.88E-03
646,1.30E-07,7.59E-07,2.07E-06,1.50E-05,3.29E-05,9.38E-05,8.70E-07,6.99E-06,6.14E-05,3.33E-04,3.09E-03,8.72E-03
647,5.29E-07,7.60E-07,3.53E-06,1.46E-05,3.47E-05,9.29E-05,1.17E-06,6.97E-06,6.03E-05,3.23E-04,3.03E-03,8.52E-03
648,5.40E-07,8.16E-07,3.54E-06,1.41E-05,3.50E-05,8.93E-05,1.12E-06,6.81E-06,5.95E-05,3.15E-04,2.96E-03,8.30E-03
649,2.41E-07,9.16E-07,2.37E-06,1.36E-05,3.40E-05,8.35E-05,7.87E-07,6.54E-06,5.88E-05,3.09E-04,2.88E-03,8.06E-03
650,4.01E-07,8.62E-07,2.28E-06,1.34E-05,3.72E-05,8.24E-05,8.83E-07,6.58E-06,5.70E-05,2.99E-04,2.81E-03,7.90E-03
651,5.91E-07,7.19E-07,2.28E-06,1.33E-05,3.80E-05,8.12E-05,1.04E-06,6.61E-06,5.51E-05,2.90E-04,2.75E-03,7.73E-03
652,7.58E-07,3.87E-07,2.28E-06,1.34E-05,3.23E-05,7.88E-05,1.24E-06,6.55E-06,5.34E-05,2.85E-04,2.69E-03,7.53E-03
653,6.63E-07,5.11E-07,2.22E-06,1.25E-05,2.95E-05,7.99E-05,1.11E-06,6.26E-06,5.20E-05,2.78E-04,2.61E-03,7.35E-03
654,4.29E-07,8.72E-07,2.12E-06,1.12E-05,2.82E-05,8.25E-05,8.11E-07,5.86E-06,5.08E-05,2.70E-04,2.52E-03,7.17E-03
655,1.97E-07,1.04E-06,2.39E-06,1.13E-05,2.88E-05,6.99E-05,6.45E-07,5.70E-06,5.02E-05,2.60E-04,2.48E-03,6.99E-03
656,1.45E-07,1.05E-06,2.31E-06,1.11E-05,2.82E-05,6.35E-05,4.14E-07,5.59E-06,4.90E-05,2.52E-04,2.42E-03,6.81E-03
657,3.78E-07,8.16E-07,1.67E-06,1.07E-05,2.57E-05,6.67E-05,8.03E-08,5.54E-06,4.68E-05,2.48E-04,2.35E-03,6.63E-03
658,4.59E-07,4.56E-07,2.22E-06,9.84E-06,2.43E-05,7.06E-05,0.00E+00,5.25E-06,4.48E-05,2.42E-04,2.29E-03,6.45E-03
659,4.87E-07,1.34E-07,2.84E-06,9.08E-06,2.36E-05,7.34E-05,0.00E+00,4.94E-06,4.30E-05,2.35E-04,2.22E-03,6.27E-03
660,4.85E-07,3.32E-07,1.31E-06,9.81E-06,2.48E-05,6.72E-05,0.00E+00,5.06E-06,4.28E-05,2.29E-04,2.16E-03,6.12E-03
661,4.51E-07,4.80E-07,1.29E-06,9.81E-06,2.51E-05,6.51E-05,1.64E-08,4.93E-06,4.16E-05,2.23E-04,2.09E-03,5.95E-03
662,3.85E-07,5.78E-07,2.81E-06,9.07E-06,2.43E-05,6.73E-05,4.93E-08,4.56E-06,3.92E-05,2.16E-04,2.03E-03,5.75E-03
663,2.32E-07,6.16E-07,2.48E-06,9.01E-06,2.48E-05,6.40E-05,5.35E-08,4.35E-06,3.84E-05,2.10E-04,1.97E-03,5.60E-03
664,9.09E-08,7.86E-07,1.96E-06,9.05E-06,2.48E-05,5.94E-05,1.31E-07,4.27E-06,3.78E-05,2.05E-04,1.91E-03,5.45E-03
665,2.56E-08,1.40E-06,1.69E-06,9.06E-06,2.29E-05,5.29E-05,4.56E-07,4.51E-06,3.71E-05,1.99E-04,1.85E-03,5.28E-03
666,1.97E-08,1.28E-06,1.76E-06,8.43E-06,2.27E-05,4.91E-05,3.65E-07,4.29E-06,3.59E-05,1.93E-04,1.79E-03,5.12E-03
667,5.21E-08,6.98E-07,2.05E-06,7.41E-06,2.35E-05,4.71E-05,7.52E-09,3.76E-06,3.46E-05,1.86E-04,1.74E-03,4.96E-03
668,2.09E-08,9.67E-07,1.48E-06,7.29E-06,2.21E-05,4.65E-05,3.16E-08,3.76E-06,3.36E-05,1.80E-04,1.69E-03,4.80E-03
669,6.76E-08,1.05E-06,8.61E-07,6.73E-06,2.06E-05,4.58E-05,4.10E-08,3.81E-06,3.24E-05,1.74E-04,1.65E-03,4.65E-03
670,2.59E-07,7.55E-07,1.86E-07,5.32E-06,1.90E-05,4.45E-05,8.85E-09,3.91E-06,3.12E-05,1.70E-04,1.60E-03,4.53E-03
671,1.72E-07,6.03E-07,6.20E-07,6.11E-06,1.65E-05,4.40E-05,0.00E+00,3.65E-06,3.07E-05,1.65E-04,1.56E-03,4.41E-03
672,2.72E-08,4.88E-07,1.42E-06,7.63E-06,1.42E-05,4.40E-05,0.00E+00,3.29E-06,3.04E-05,1.60E-04,1.52E-03,4.30E-03
673,3.12E-07,2.03E-07,1.77E-06,8.18E-06,1.56E-05,4.62E-05,0.00E+00,3.19E-06,2.94E-05,1.56E-04,1.47E-03,4.19E-03
674,3.44E-07,3.65E-08,1.76E-06,7.73E-06,1.61E-05,4.32E-05,0.00E+00,3.03E-06,2.82E-05,1.52E-04,1.42E-03,4.07E-03
675,9.10E-08,4.97E-09,1.35E-06,6.14E-06,1.57E-05,3.41E-05,0.00E+00,2.80E-06,2.70E-05,1.48E-04,1.38E-03,3.94E-03
676,2.46E-08,0.00E+00,1.72E-06,6.18E-06,1.85E-05,3.94E-05,0.00E+00,3.02E-06,2.65E-05,1.43E-04,1.34E-03,3.82E-03
677,2.70E-08,0.00E+00,2.00E-06,6.29E-06,2.02E-05,4.49E-05,0.00E+00,3.21E-06,2.61E-05,1.38E-04,1.31E-03,3.71E-03
678,1.51E-07,0.00E+00,1.41E-06,5.56E-06,1.59E-05,4.21E-05,0.00E+00,3.01E-06,2.53E-05,1.36E-04,1.27E-03,3.58E-03
679,1.28E-07,1.83E-08,1.69E-06,4.35E-06,1.55E-05,3.99E-05,0.00E+00,2.98E-06,2.46E-05,1.33E-04,1.23E-03,3.48E-03
680,4.23E-09,4.92E-08,2.58E-06,2.81E-06,1.77E-05,3.82E-05,0.00E+00,3.06E-06,2.40E-05,1.28E-04,1.19E-03,3.39E-03
681,4.75E-07,2.03E-08,1.05E-06,3.88E-06,1.72E-05,3.29E-05,0.00E+00,2.78E-06,2.32E-05,1.24E-04,1.16E-03,3.28E-03
682,7.54E-07,6.27E-08,2.09E-07,5.16E-06,1.60E-05,3.16E-05,1.05E-08,2.66E-06,2.23E-05,1.19E-04,1.12E-03,3.18E-03
683,6.29E-07,2.46E-07,8.19E-07,6.70E-06,1.40E-05,3.84E-05,4.09E-08,2.86E-06,2.11E-05,1.14E-04,1.07E-03,3.08E-03
684,6.15E-07,1.66E-07,9.46E-07,6.55E-06,1.39E-05,3.46E-05,2.76E-08,2.70E-06,2.05E-05,1.10E-04,1.04E-03,2.98E-03
685,6.25E-07,2.86E-09,9.09E-07,5.78E-06,1.39E-05,2.78E-05,0.00E+00,2.41E-06,2.03E-05,1.08E-04,1.02E-03,2.88E-03
686,4.39E-07,3.30E-08,1.11E-06,5.22E-06,8.66E-06,3.09E-05,0.00E+00,2.27E-06,1.97E-05,1.07E-04,9.92E-04,2.80E-03
687,2.57E-07,3.47E-08,1.35E-06,4.47E-06,7.61E-06,3.34E-05,0.00E+00,2.23E-06,1.94E-05,1.04E-04,9.63E-04,2.72E-03
688,7.62E-08,4.56E-09,1.62E-06,3.47E-06,1.12E-05,3.53E-05,0.00E+00,2.29E-06,1.93E-05,9.86E-05,9.35E-04,2.65E-03
689,1.76E-07,0.00E+00,8.90E-07,3.15E-06,1.04E-05,3.34E-05,0.00E+00,2.41E-06,1.83E-05,9.63E-05,8.99E-04,2.57E-03
690,2.50E-07,0.00E+00,2.34E-07,3.21E-06,9.57E-06,3.12E-05,0.00E+00,2.47E-06,1.73E-05,9.43E-05,8.64E-04,2.49E-03
691,7.05E-08,0.00E+00,4.12E-07,4.12E-06,1.16E-05,2.99E-05,0.00E+00,2.29E-06,1.70E-05,9.10E-05,8.35E-04,2.40E-03
692,7.16E-08,0.00E+00,5.87E-07,4.78E-06,1.27E-05,2.69E-05,0.00E+00,2.28E-06,1.63E-05,8.75E-05,8.13E-04,2.33E-03
693,1.89E-07,0.00E+00,7.59E-07,5.28E-06,1.30E-05,2.27E-05,0.00E+00,2.38E-06,1.52E-05,8.37E-05,7.95E-04,2.29E-03
694,7.48E-08,2.89E-08,4.15E-07,4.91E-06,1.26E-05,2.35E-05,0.00E+00,1.97E-06,1.49E-05,8.20E-05,7.71E-04,2.19E-03
695,0.00E+00,3.68E-08,3.39E-07,4.14E-06,1.19E-05,2.45E-05,1.06E-08,1.85E-06,1.48E-05,7.97E-05,7.45E-04,2.10E-03
696,0.00E+00,7.47E-09,7.44E-07,2.72E-06,1.06E-05,2.57E-05,3.97E-08,2.21E-06,1.49E-05,7.64E-05,7.16E-04,2.05E-03
697,0.00E+00,0.00E+00,8.68E-07,2.52E-06,9.88E-06,2.48E-05,2.54E-08,1.89E-06,1.42E-05,7.36E-05,6.96E-04,2.00E-03
698,0.00E+00,0.00E+00,8.95E-07,2.83E-06,9.08E-06,2.32E-05,3.59E-09,1.42E-06,1.33E-05,7.10E-05,6.78E-04,1.94E-03
699,0.00E+00,0.00E+00,9.21E-07,3.68E-06,6.78E-06,2.21E-05,3.24E-08,1.56E-06,1.24E-05,6.87E-05,6.57E-04,1.87E-03
700,1.45E-08,0.00E+00,1.01E-06,3.87E-06,6.86E-06,2.09E-05,3.21E-08,1.68E-06,1.23E-05,6.68E-05,6.35E-04,1.81E-03
701,4.33E-08,0.00E+00,1.15E-06,3.41E-06,9.26E-06,1.97E-05,3.27E-09,1.76E-06,1.28E-05,6.53E-05,6.10E-04,1.77E-03
702,2.09E-08,2.54E-08,7.77E-07,2.02E-06,7.44E-06,2.18E-05,2.54E-08,1.84E-06,1.23E-05,6.45E-05,5.95E-04,1.71E-03
703,3.82E-08,3.84E-08,4.99E-07,1.30E-06,6.15E-06,2.38E-05,3.84E-08,1.78E-06,1.18E-05,6.34E-05,5.79E-04,1.64E-03
704,1.80E-07,9.92E-09,6.39E-07,2.72E-06,7.71E-06,2.48E-05,9.92E-09,1.38E-06,1.16E-05,6.10E-05,5.59E-04,1.59E-03
705,1.37E-07,1.84E-08,4.11E-07,3.93E-06,7.13E-06,2.40E-05,0.00E+00,1.46E-06,1.12E-05,5.92E-05,5.41E-04,1.54E-03
706,0.00E+00,4.47E-08,6.70E-09,4.95E-06,5.46E-06,2.21E-05,0.00E+00,1.77E-06,1.07E-05,5.78E-05,5.24E-04,1.50E-03
707,0.00E+00,1.64E-08,2.04E-07,4.18E-06,5.59E-06,1.67E-05,0.00E+00,1.40E-06,1.01E-05,5.51E-05,5.05E-04,1.45E-03
708,0.00E+00,0.00E+00,3.07E-07,3.47E-06,4.56E-06,1.57E-05,0.00E+00,1.21E-06,9.70E-06,5.21E-05,4.86E-04,1.41E-03
709,0.00E+00,0.00E+00,2.78E-07,2.85E-06,1.93E-06,2.06E-05,0.00E+00,1.26E-06,9.71E-06,4.89E-05,4.69E-04,1.37E-03
710,0.00E+00,0.00E+00,5.41E-07,2.31E-06,3.61E-06,2.03E-05,0.00E+00,1.04E-06,9.46E-06,4.68E-05,4.58E-04,1.33E-03
711,0.00E+00,0.00E+00,8.07E-07,2.04E-06,5.57E-06,1.91E-05,5.20E-09,8.59E-07,9.17E-06,4.53E-05,4.47E-04,1.28E-03
712,0.00E+00,0.00E+00,7.78E-07,2.82E-06,4.15E-06,1.94E-05,3.31E-08,1.11E-06,8.96E-06,4.55E-05,4.30E-04,1.23E-03
713,0.00E+00,0.00E+00,9.08E-07,2.45E-06,4.96E-06,1.92E-05,2.91E-08,1.13E-06,8.84E-06,4.45E-05,4.15E-04,1.19E-03
714,0.00E+00,0.00E+00,1.15E-06,1.22E-06,7.45E-06,1.87E-05,1.20E-09,9.92E-07,8.79E-06,4.28E-05,4.01E-04,1.15E-03
715,0.00E+00,0.00E+00,4.75E-07,1.17E-06,5.99E-06,1.36E-05,0.00E+00,8.54E-07,8.31E-06,4.14E-05,3.86E-04,1.12E-03
716,0.00E+00,0.00E+00,1.05E-07,1.03E-06,4.82E-06,1.07E-05,0.00E+00,7.43E-07,7.95E-06,4.02E-05,3.73E-04,1.09E-03
717,0.00E+00,0.00E+00,4.09E-07,6.42E-07,4.54E-06,1.25E-05,0.00E+00,6.86E-07,7.85E-06,3.94E-05,3.62E-04,1.07E-03
718,0.00E+00,0.00E+00,5.14E-07,1.61E-06,5.41E-06,1.15E-05,2.03E-08,8.56E-07,7.30E-06,3.80E-05,3.51E-04,1.03E-03
719,2.94E-08,0.00E+00,5.70E-07,2.86E-06,6.69E-06,9.91E-06,4.18E-08,1.03E-06,6.67E-06,3.63E-05,3.41E-04,9.82E-04
720,2.80E-07,0.00E+00,8.20E-07,2.27E-06,7.78E-06,1.09E-05,1.38E-08,5.50E-07,6.69E-06,3.51E-05,3.31E-04,9.44E-04
721,2.92E-07,0.00E+00,9.72E-07,2.46E-06,6.29E-06,1.23E-05,0.00E+00,4.69E-07,6.47E-06,3.38E-05,3.17E-04,9.13E-04
722,6.90E-08,0.00E+00,1.03E-06,3.41E-06,2.27E-06,1.43E-05,0.00E+00,7.77E-07,6.03E-06,3.24E-05,2.99E-04,8.87E-04
723,2.01E-08,0.00E+00,5.11E-07,3.14E-06,4.33E-06,1.43E-05,0.00E+00,7.60E-07,5.73E-06,3.05E-05,2.95E-04,8.62E-04
724,0.00E+00,0.00E+00,1.45E-07,2.51E-06,5.78E-06,1.50E-05,0.00E+00,6.73E-07,5.47E-06,2.92E-05,2.90E-04,8.37E-04
725,0.00E+00,0.00E+00,3.41E-07,1.37E-06,3.82E-06,1.75E-05,0.00E+00,5.07E-07,5.23E-06,2.98E-05,2.77E-04,8.10E-04
726,0.00E+00,0.00E+00,2.74E-07,7.86E-07,2.25E-06,1.53E-05,1.88E-08,6.58E-07,5.09E-06,2.82E-05,2.68E-04,7.82E-04
727,1.69E-09,0.00E+00,8.67E-08,5.12E-07,9.22E-07,1.10E-05,4.34E-08,9.39E-07,5.04E-06,2.57E-05,2.62E-04,7.52E-04
728,2.96E-08,0.00E+00,3.07E-08,7.91E-07,3.26E-07,1.13E-05,1.53E-08,8.26E-07,5.61E-06,2.42E-05,2.48E-04,7.28E-04
729,3.23E-08,1.26E-08,0.00E+00,7.29E-07,6.79E-07,1.22E-05,0.00E+00,7.13E-07,5.66E-06,2.40E-05,2.38E-04,7.05E-04
730,4.42E-09,4.05E-08,0.00E+00,2.55E-07,2.19E-06,1.39E-05,0.00E+00,6.02E-07,5.08E-06,2.52E-05,2.32E-04,6.84E-04
731,0.00E+00,2.14E-08,2.35E-08,1.24E-06,4.38E-06,1.17E-05,0.00E+00,7.01E-07,4.75E-06,2.46E-05,2.25E-04,6.65E-04
732,1.30E-08,0.00E+00,1.68E-07,2.15E-06,6.01E-06,8.54E-06,6.50E-09,7.88E-07,4.45E-06,2.35E-05,2.18E-04,6.46E-04
733,6.89E-08,0.00E+00,6.99E-07,1.93E-06,5.38E-06,5.14E-06,3.44E-08,7.05E-07,4.12E-06,2.20E-05,2.13E-04,6.24E-04
734,1.95E-07,0.00E+00,7.42E-07,1.16E-06,3.40E-06,6.47E-06,2.75E-08,9.01E-07,3.93E-06,2.16E-05,2.06E-04,6.04E-04
735,3.62E-07,0.00E+00,4.98E-07,1.11E-07,6.55E-07,1.05E-05,0.00E+00,1.25E-06,3.83E-06,2.17E-05,1.99E-04,5.86E-04
736,5.30E-07,0.00E+00,7.22E-07,1.34E-06,2.43E-07,8.90E-06,0.00E+00,1.06E-06,4.28E-06,2.14E-05,1.91E-04,5.62E-04
737,5.95E-07,0.00E+00,9.91E-07,1.94E-06,1.88E-08,7.62E-06,1.15E-08,9.09E-07,4.39E-06,2.09E-05,1.86E-04,5.45E-04
738,5.10E-07,0.00E+00,1.33E-06,1.63E-06,6.45E-08,6.85E-06,3.94E-08,8.24E-07,4.02E-06,1.99E-05,1.84E-04,5.38E-04
739,3.59E-07,4.49E-08,7.85E-07,1.48E-06,7.35E-08,8.33E-06,2.24E-08,6.06E-07,4.24E-06,1.89E-05,1.78E-04,5.18E-04
740,2.41E-07,7.87E-08,3.01E-07,1.56E-06,6.44E-08,9.68E-06,0.00E+00,4.32E-07,4.45E-06,1.79E-05,1.71E-04,4.96E-04
741,3.25E-07,2.28E-08,9.16E-07,2.39E-06,1.86E-08,8.28E-06,0.00E+00,5.71E-07,4.03E-06,1.75E-05,1.68E-04,4.84E-04
742,3.43E-07,0.00E+00,1.00E-06,2.19E-06,0.00E+00,7.64E-06,0.00E+00,7.61E-07,3.63E-06,1.70E-05,1.63E-04,4.75E-04
743,3.15E-07,0.00E+00,7.24E-07,1.27E-06,0.00E+00,7.54E-06,0.00E+00,9.88E-07,3.25E-06,1.66E-05,1.58E-04,4.69E-04
744,4.27E-07,0.00E+00,4.16E-07,1.71E-06,2.27E-07,6.92E-06,0.00E+00,9.08E-07,3.52E-06,1.60E-05,1.53E-04,4.43E-04
745,5.07E-07,0.00E+00,1.72E-07,1.62E-06,5.28E-07,5.46E-06,1.08E-08,7.82E-07,3.43E-06,1.57E-05,1.48E-04,4.22E-04
746,5.35E-07,0.00E+00,3.10E-08,6.62E-07,9.42E-07,2.66E-06,3.89E-08,5.85E-07,2.73E-06,1.59E-05,1.44E-04,4.07E-04
