F540,,
Wavelength (nm),%T,
1340,78.08769226,
1339,78.22923279,
1338,78.42404938,
1337,78.53762817,
1336,78.71005249,
1335,78.78305817,
1334,78.88541412,
1333,78.97498322,
1332,79.01400757,
1331,79.13391876,
1330,79.16891479,
1329,79.2658844,
1328,79.29467773,
1327,79.29348755,
1326,79.29762268,
1325,79.38117218,
1324,79.45251465,
1323,79.45233917,
1322,79.55636597,
1321,79.51223755,
1320,79.54738617,
1319,79.51847839,
1318,79.65338135,
1317,79.59912872,
1316,79.73053741,
1315,79.7026062,
1314,79.66028595,
1313,79.68365479,
1312,79.73013306,
1311,79.76657867,
1310,79.7302475,
1309,79.76904297,
1308,79.7633667,
1307,79.74606323,
1306,79.76895142,
1305,79.73677063,
1304,79.86791229,
1303,79.8276062,
1302,79.7819519,
1301,79.82644653,
1300,79.80181885,
1299,79.8649826,
1298,79.78295898,
1297,79.83307648,
1296,79.72538757,
1295,79.80209351,
1294,79.79187012,
1293,79.77641296,
1292,79.8168335,
1291,79.75829315,
1290,79.75746918,
1289,79.70533752,
1288,79.7108078,
1287,79.74320984,
1286,79.70726776,
1285,79.72663879,
1284,79.71110535,
1283,79.713974,
1282,79.66641235,
1281,79.64988708,
1280,79.65869141,
1279,79.63123322,
1278,79.54163361,
1277,79.66138458,
1276,79.64814758,
1275,79.62242126,
1274,79.60984802,
1273,79.5483551,
1272,79.58786011,
1271,79.53034973,
1270,79.56100464,
1269,79.46775055,
1268,79.53650665,
1267,79.46420288,
1266,79.31520081,
1265,79.40171051,
1264,79.29826355,
1263,79.27036285,
1262,79.18723297,
1261,79.20005035,
1260,79.15995026,
1259,79.14892578,
1258,79.08432007,
1257,79.06880951,
1256,79.06672668,
1255,78.94523621,
1254,78.87360382,
1253,78.78839874,
1252,78.68930054,
1251,78.62102509,
1250,78.5158844,
1249,78.48725891,
1248,78.51083374,
1247,78.3972702,
1246,78.28201294,
1245,78.17012024,
1244,78.0317688,
1243,77.99188995,
1242,77.8533783,
1241,77.70579529,
1240,77.71598053,
1239,77.48430634,
1238,77.37672424,
1237,77.19503784,
1236,77.05451965,
1235,76.95487976,
1234,76.76815033,
1233,76.56158447,
1232,76.50699615,
1231,76.26776123,
1230,76.06784821,
1229,75.90912628,
1228,75.69736481,
1227,75.42590332,
1226,75.32502747,
1225,75.08540344,
1224,74.93115997,
1223,74.77535248,
1222,74.46746826,
1221,74.2765274,
1220,74.04581451,
1219,73.87921906,
1218,73.63149261,
1217,73.4608078,
1216,73.27840424,
1215,73.06105804,
1214,72.91136169,
1213,72.77146149,
1212,72.56401062,
1211,72.43541718,
1210,72.22302246,
1209,72.07733154,
1208,71.89667511,
1207,71.75601959,
1206,71.64295197,
1205,71.52577209,
1204,71.40885162,
1203,71.26380157,
1202,71.19869232,
1201,70.99007416,
1200,70.86806488,
1199,70.83568573,
1198,70.66278076,
1197,70.61875916,
1196,70.5512085,
1195,70.45368195,
1194,70.40473175,
1193,70.2701416,
1192,70.20153809,
1191,70.18766022,
1190,70.05908203,
1189,70.03012085,
1188,69.99615479,
1187,69.9392395,
1186,69.89180756,
1185,69.9432373,
1184,69.83911896,
1183,69.98548126,
1182,69.97583771,
1181,70.05845642,
1180,70.15187073,
1179,70.29575348,
1178,70.37705994,
1177,70.48149872,
1176,70.63597107,
1175,70.86991119,
1174,71.02838135,
1173,71.25804901,
1172,71.4934082,
1171,71.71401215,
1170,71.96485138,
1169,72.29285431,
1168,72.56716156,
1167,72.70022583,
1166,73.06728363,
1165,73.23343658,
1164,73.56105042,
1163,73.82974243,
1162,74.11765289,
1161,74.34552765,
1160,74.5131073,
1159,74.79037476,
1158,74.98842621,
1157,75.26649475,
1156,75.51403809,
1155,75.6895752,
1154,75.954216,
